cause_id cause_name mapTarget
711 "Non-venomous animal contact" W5512XD
370 "Maternal obstructed labor and uterine rupture" O66
379 "Other maternal disorders" O09899
495 "Ischemic stroke" I6349
650 "Urogenital congenital anomalies" Q550
690 "Pedestrian road injuries" V0920XS
375 "Indirect maternal deaths" O99343
566 "Other drug use disorders" F1922
723 "Self-harm by other specified means" X818XXS
379 "Other maternal disorders" O2687
657 Pyoderma L02511
379 "Other maternal disorders" O2963
379 "Other maternal disorders" O351
379 "Other maternal disorders" O411014
657 Pyoderma L97423
379 "Other maternal disorders" O6989X9
394 Syphilis A5219
369 "Maternal hypertensive disorders" O14
370 "Maternal obstructed labor and uterine rupture" O333XX5
849 "Non-melanoma skin cancer (squamous-cell carcinoma)" C4459
643 "Congenital heart anomalies" Q2730
649 "Congenital musculoskeletal and limb anomalies" Q7022
690 "Pedestrian road injuries" V0211
691 "Cyclist road injuries" V124
692 "Motorcyclist road injuries" V224
693 "Motor vehicle road injuries" V320
694 "Other road injuries" V80711
705 "Unintentional firearm injuries" W341
707 "Other exposure to mechanical forces" W21211A
711 "Non-venomous animal contact" W5512XS
370 "Maternal obstructed labor and uterine rupture" O660
379 "Other maternal disorders" O099
495 "Ischemic stroke" I635
650 "Urogenital congenital anomalies" Q551
690 "Pedestrian road injuries" V0921
375 "Indirect maternal deaths" O99344
566 "Other drug use disorders" F19220
723 "Self-harm by other specified means" X82
379 "Other maternal disorders" O26872
657 Pyoderma L02512
379 "Other maternal disorders" O298
379 "Other maternal disorders" O351XX0
379 "Other maternal disorders" O411015
657 Pyoderma L97424
379 "Other maternal disorders" O699
394 Syphilis A522
369 "Maternal hypertensive disorders" O140
370 "Maternal obstructed labor and uterine rupture" O333XX9
849 "Non-melanoma skin cancer (squamous-cell carcinoma)" C44590
643 "Congenital heart anomalies" Q2731
649 "Congenital musculoskeletal and limb anomalies" Q7023
690 "Pedestrian road injuries" V0211XA
691 "Cyclist road injuries" V124XXA
692 "Motorcyclist road injuries" V224XXA
693 "Motor vehicle road injuries" V320XXA
694 "Other road injuries" V80711A
705 "Unintentional firearm injuries" W3410
707 "Other exposure to mechanical forces" W21211D
711 "Non-venomous animal contact" W5519
370 "Maternal obstructed labor and uterine rupture" O661
495 "Ischemic stroke" I6350
650 "Urogenital congenital anomalies" Q552
690 "Pedestrian road injuries" V0921XA
375 "Indirect maternal deaths" O99345
566 "Other drug use disorders" F19221
723 "Self-harm by other specified means" X820
379 "Other maternal disorders" O26873
657 Pyoderma L02519
379 "Other maternal disorders" O298X
379 "Other maternal disorders" O351XX1
379 "Other maternal disorders" O411019
657 Pyoderma L97429
394 Syphilis A523
369 "Maternal hypertensive disorders" O1400
370 "Maternal obstructed labor and uterine rupture" O334
849 "Non-melanoma skin cancer (squamous-cell carcinoma)" C44591
643 "Congenital heart anomalies" Q2732
649 "Congenital musculoskeletal and limb anomalies" Q703
690 "Pedestrian road injuries" V0211XD
691 "Cyclist road injuries" V124XXD
692 "Motorcyclist road injuries" V224XXD
693 "Motor vehicle road injuries" V320XXD
694 "Other road injuries" V80711D
705 "Unintentional firearm injuries" W3410XA
707 "Other exposure to mechanical forces" W21211S
711 "Non-venomous animal contact" W5519XA
370 "Maternal obstructed labor and uterine rupture" O662
495 "Ischemic stroke" I6351
650 "Urogenital congenital anomalies" Q5520
690 "Pedestrian road injuries" V0921XD
375 "Indirect maternal deaths" O9935
566 "Other drug use disorders" F19222
723 "Self-harm by other specified means" X820XXA
379 "Other maternal disorders" O26879
657 Pyoderma L0252
379 "Other maternal disorders" O298X1
379 "Other maternal disorders" O351XX2
379 "Other maternal disorders" O41102
657 Pyoderma L975
394 Syphilis A527
369 "Maternal hypertensive disorders" O1402
370 "Maternal obstructed labor and uterine rupture" O334XX0
849 "Non-melanoma skin cancer (squamous-cell carcinoma)" C44599
643 "Congenital heart anomalies" Q2733
649 "Congenital musculoskeletal and limb anomalies" Q7030
690 "Pedestrian road injuries" V0211XS
691 "Cyclist road injuries" V124XXS
692 "Motorcyclist road injuries" V224XXS
693 "Motor vehicle road injuries" V320XXS
694 "Other road injuries" V80711S
705 "Unintentional firearm injuries" W3410XD
707 "Other exposure to mechanical forces" W2122
711 "Non-venomous animal contact" W5519XD
370 "Maternal obstructed labor and uterine rupture" O663
495 "Ischemic stroke" I63511
650 "Urogenital congenital anomalies" Q5521
690 "Pedestrian road injuries" V0921XS
375 "Indirect maternal deaths" O99350
566 "Other drug use disorders" F19229
723 "Self-harm by other specified means" X820XXD
379 "Other maternal disorders" O2689
657 Pyoderma L02521
379 "Other maternal disorders" O298X2
379 "Other maternal disorders" O351XX3
379 "Other maternal disorders" O411020
657 Pyoderma L9750
394 Syphilis A5271
369 "Maternal hypertensive disorders" O1403
370 "Maternal obstructed labor and uterine rupture" O334XX1
849 "Non-melanoma skin cancer (squamous-cell carcinoma)" C446
643 "Congenital heart anomalies" Q2734
649 "Congenital musculoskeletal and limb anomalies" Q7031
690 "Pedestrian road injuries" V0212
691 "Cyclist road injuries" V125
692 "Motorcyclist road injuries" V225
693 "Motor vehicle road injuries" V321
694 "Other road injuries" V8072
705 "Unintentional firearm injuries" W3410XS
707 "Other exposure to mechanical forces" W21220
711 "Non-venomous animal contact" W5519XS
370 "Maternal obstructed labor and uterine rupture" O664
495 "Ischemic stroke" I63512
650 "Urogenital congenital anomalies" Q5522
690 "Pedestrian road injuries" V0929
375 "Indirect maternal deaths" O99351
566 "Other drug use disorders" F1923
723 "Self-harm by other specified means" X820XXS
379 "Other maternal disorders" O26891
657 Pyoderma L02522
379 "Other maternal disorders" O298X3
379 "Other maternal disorders" O351XX4
379 "Other maternal disorders" O411021
657 Pyoderma L97501
394 Syphilis A5272
369 "Maternal hypertensive disorders" O141
370 "Maternal obstructed labor and uterine rupture" O334XX2
849 "Non-melanoma skin cancer (squamous-cell carcinoma)" C4460
643 "Congenital heart anomalies" Q2739
649 "Congenital musculoskeletal and limb anomalies" Q7032
690 "Pedestrian road injuries" V0212XA
691 "Cyclist road injuries" V125XXA
692 "Motorcyclist road injuries" V225XXA
693 "Motor vehicle road injuries" V321XXA
694 "Other road injuries" V80720
705 "Unintentional firearm injuries" W3411
707 "Other exposure to mechanical forces" W21220A
711 "Non-venomous animal contact" W552
370 "Maternal obstructed labor and uterine rupture" O6640
495 "Ischemic stroke" I63519
650 "Urogenital congenital anomalies" Q5523
690 "Pedestrian road injuries" V0929XA
375 "Indirect maternal deaths" O99352
566 "Other drug use disorders" F19230
723 "Self-harm by other specified means" X821
379 "Other maternal disorders" O26892
657 Pyoderma L02529
379 "Other maternal disorders" O298X9
379 "Other maternal disorders" O351XX5
379 "Other maternal disorders" O411022
657 Pyoderma L97502
394 Syphilis A5273
369 "Maternal hypertensive disorders" O1410
370 "Maternal obstructed labor and uterine rupture" O334XX3
849 "Non-melanoma skin cancer (squamous-cell carcinoma)" C44601
643 "Congenital heart anomalies" Q274
649 "Congenital musculoskeletal and limb anomalies" Q7033
690 "Pedestrian road injuries" V0212XD
691 "Cyclist road injuries" V125XXD
692 "Motorcyclist road injuries" V225XXD
693 "Motor vehicle road injuries" V321XXD
694 "Other road injuries" V80720A
705 "Unintentional firearm injuries" W34110
707 "Other exposure to mechanical forces" W21220D
711 "Non-venomous animal contact" W5521
370 "Maternal obstructed labor and uterine rupture" O6641
495 "Ischemic stroke" I6352
650 "Urogenital congenital anomalies" Q5529
690 "Pedestrian road injuries" V0929XD
375 "Indirect maternal deaths" O99353
566 "Other drug use disorders" F19231
723 "Self-harm by other specified means" X821XXA
379 "Other maternal disorders" O26893
657 Pyoderma L0253
379 "Other maternal disorders" O299
379 "Other maternal disorders" O351XX9
379 "Other maternal disorders" O411023
657 Pyoderma L97503
394 Syphilis A5274
369 "Maternal hypertensive disorders" O1412
370 "Maternal obstructed labor and uterine rupture" O334XX4
849 "Non-melanoma skin cancer (squamous-cell carcinoma)" C44602
643 "Congenital heart anomalies" Q278
649 "Congenital musculoskeletal and limb anomalies" Q704
690 "Pedestrian road injuries" V0212XS
691 "Cyclist road injuries" V125XXS
692 "Motorcyclist road injuries" V225XXS
693 "Motor vehicle road injuries" V321XXS
694 "Other road injuries" V80720D
705 "Unintentional firearm injuries" W34110A
707 "Other exposure to mechanical forces" W21220S
711 "Non-venomous animal contact" W5521XA
370 "Maternal obstructed labor and uterine rupture" O665
495 "Ischemic stroke" I63521
650 "Urogenital congenital anomalies" Q553
690 "Pedestrian road injuries" V0929XS
375 "Indirect maternal deaths" O99354
566 "Other drug use disorders" F19232
723 "Self-harm by other specified means" X821XXD
379 "Other maternal disorders" O26899
657 Pyoderma L02531
379 "Other maternal disorders" O2990
379 "Other maternal disorders" O352
379 "Other maternal disorders" O411024
657 Pyoderma L97504
394 Syphilis A5275
369 "Maternal hypertensive disorders" O1413
370 "Maternal obstructed labor and uterine rupture" O334XX5
849 "Non-melanoma skin cancer (squamous-cell carcinoma)" C44609
643 "Congenital heart anomalies" Q279
649 "Congenital musculoskeletal and limb anomalies" Q709
690 "Pedestrian road injuries" V0219
691 "Cyclist road injuries" V129
692 "Motorcyclist road injuries" V229
693 "Motor vehicle road injuries" V322
694 "Other road injuries" V80720S
705 "Unintentional firearm injuries" W34110D
707 "Other exposure to mechanical forces" W21221
711 "Non-venomous animal contact" W5521XD
370 "Maternal obstructed labor and uterine rupture" O666
495 "Ischemic stroke" I63522
650 "Urogenital congenital anomalies" Q554
690 "Pedestrian road injuries" V093
375 "Indirect maternal deaths" O99355
566 "Other drug use disorders" F19239
723 "Self-harm by other specified means" X821XXS
379 "Other maternal disorders" O269
657 Pyoderma L02532
379 "Other maternal disorders" O2991
379 "Other maternal disorders" O352XX0
379 "Other maternal disorders" O411025
657 Pyoderma L97509
394 Syphilis A5276
369 "Maternal hypertensive disorders" O142
370 "Maternal obstructed labor and uterine rupture" O334XX9
849 "Non-melanoma skin cancer (squamous-cell carcinoma)" C4461
643 "Congenital heart anomalies" Q28
649 "Congenital musculoskeletal and limb anomalies" Q71
690 "Pedestrian road injuries" V0219XA
691 "Cyclist road injuries" V129XXA
692 "Motorcyclist road injuries" V229XXA
693 "Motor vehicle road injuries" V322XXA
694 "Other road injuries" V80721
705 "Unintentional firearm injuries" W34110S
707 "Other exposure to mechanical forces" W21221A
711 "Non-venomous animal contact" W5521XS
370 "Maternal obstructed labor and uterine rupture" O668
495 "Ischemic stroke" I63529
650 "Urogenital congenital anomalies" Q555
690 "Pedestrian road injuries" V093XXA
375 "Indirect maternal deaths" O994
566 "Other drug use disorders" F1924
723 "Self-harm by other specified means" X822
657 Pyoderma L02539
379 "Other maternal disorders" O2992
379 "Other maternal disorders" O352XX1
379 "Other maternal disorders" O411029
657 Pyoderma L9751
394 Syphilis A5277
369 "Maternal hypertensive disorders" O1420
370 "Maternal obstructed labor and uterine rupture" O335
849 "Non-melanoma skin cancer (squamous-cell carcinoma)" C44611
643 "Congenital heart anomalies" Q280
649 "Congenital musculoskeletal and limb anomalies" Q710
690 "Pedestrian road injuries" V0219XD
691 "Cyclist road injuries" V129XXD
692 "Motorcyclist road injuries" V229XXD
693 "Motor vehicle road injuries" V322XXD
694 "Other road injuries" V80721A
705 "Unintentional firearm injuries" W34111
707 "Other exposure to mechanical forces" W21221D
711 "Non-venomous animal contact" W5522
370 "Maternal obstructed labor and uterine rupture" O669
495 "Ischemic stroke" I6353
650 "Urogenital congenital anomalies" Q556
690 "Pedestrian road injuries" V093XXD
375 "Indirect maternal deaths" O9941
566 "Other drug use disorders" F1925
723 "Self-harm by other specified means" X822XXA
657 Pyoderma L026
379 "Other maternal disorders" O2993
379 "Other maternal disorders" O352XX2
379 "Other maternal disorders" O41103
657 Pyoderma L97511
394 Syphilis A5278
369 "Maternal hypertensive disorders" O1422
370 "Maternal obstructed labor and uterine rupture" O335XX0
849 "Non-melanoma skin cancer (squamous-cell carcinoma)" C44612
643 "Congenital heart anomalies" Q281
649 "Congenital musculoskeletal and limb anomalies" Q7100
690 "Pedestrian road injuries" V0219XS
691 "Cyclist road injuries" V129XXS
692 "Motorcyclist road injuries" V229XXS
693 "Motor vehicle road injuries" V322XXS
694 "Other road injuries" V80721D
705 "Unintentional firearm injuries" W34111A
707 "Other exposure to mechanical forces" W21221S
711 "Non-venomous animal contact" W5522XA
495 "Ischemic stroke" I63531
650 "Urogenital congenital anomalies" Q5561
690 "Pedestrian road injuries" V093XXS
375 "Indirect maternal deaths" O99411
566 "Other drug use disorders" F19250
723 "Self-harm by other specified means" X822XXD
657 Pyoderma L0261
379 "Other maternal disorders" O30
379 "Other maternal disorders" O352XX3
379 "Other maternal disorders" O411030
657 Pyoderma L97512
394 Syphilis A5279
369 "Maternal hypertensive disorders" O1423
370 "Maternal obstructed labor and uterine rupture" O335XX1
849 "Non-melanoma skin cancer (squamous-cell carcinoma)" C44619
643 "Congenital heart anomalies" Q282
649 "Congenital musculoskeletal and limb anomalies" Q7101
690 "Pedestrian road injuries" V029
691 "Cyclist road injuries" V13
692 "Motorcyclist road injuries" V23
693 "Motor vehicle road injuries" V323
694 "Other road injuries" V80721S
705 "Unintentional firearm injuries" W34111D
707 "Other exposure to mechanical forces" W213
711 "Non-venomous animal contact" W5522XD
495 "Ischemic stroke" I63532
650 "Urogenital congenital anomalies" Q5562
690 "Pedestrian road injuries" V099
375 "Indirect maternal deaths" O99412
566 "Other drug use disorders" F19251
723 "Self-harm by other specified means" X822XXS
657 Pyoderma L02611
379 "Other maternal disorders" O300
379 "Other maternal disorders" O352XX4
379 "Other maternal disorders" O411031
657 Pyoderma L97513
394 Syphilis A528
369 "Maternal hypertensive disorders" O149
370 "Maternal obstructed labor and uterine rupture" O335XX2
849 "Non-melanoma skin cancer (squamous-cell carcinoma)" C4462
643 "Congenital heart anomalies" Q283
649 "Congenital musculoskeletal and limb anomalies" Q7102
690 "Pedestrian road injuries" V0290
691 "Cyclist road injuries" V130
692 "Motorcyclist road injuries" V230
693 "Motor vehicle road injuries" V323XXA
694 "Other road injuries" V8073
705 "Unintentional firearm injuries" W34111S
707 "Other exposure to mechanical forces" W2131
